type_decomp,group_old,var_y,var_worker,var_firm,2*cov_worker_firm,var_resid
levels,29,5.46190975615574,2.0190686552793,1.77458176653095,0.674755202794085,0.993504131551399
levels,30,5.42843299552419,2.00194058372427,1.74198298231344,0.675638052992317,1.00887137649415
levels,31,5.44314304367708,2.02048438057036,1.78338321561784,0.642592530843083,0.996682916645801
levels,32,5.46108429709537,1.99008422433741,1.76488544362938,0.684015631301597,1.02209899782699
levels,33,5.39375883981825,2.0058169610761,1.74252106612229,0.628659724515502,1.01676108810435
levels,34,5.50621257376681,2.00984216272894,1.76822175396705,0.711099792928967,1.01704886414184
levels,35,5.41239565093951,2.02096576980243,1.76034651954073,0.627443403242526,1.00363995835382
levels,36,5.44442051641861,1.99468897909257,1.7644060339734,0.676632393648292,1.00869310970435
levels,37,5.3587535636107,1.99539016516787,1.74201060363892,0.626118872388162,0.995233922415736
levels,38,5.47836465925094,2.0276854617701,1.78001639833072,0.636966438823104,1.03369636032702
levels,39,5.43733130264925,2.00364392683127,1.77558639294807,0.653244891691604,1.00485609117831
levels,40,5.5379601657683,2.03226699831699,1.80090080517345,0.681182189351748,1.02361017292612
levels,41,5.43809343286967,2.02494461352707,1.7695393979303,0.63384540174979,1.00976401966251
levels,42,5.37988535624443,1.99949414032354,1.74460010392381,0.600921447716386,1.03486966428069
levels,43,5.4747269364151,1.99452588397184,1.78624158054525,0.693669220262982,1.00029025163503
levels,44,5.31132823225062,1.98830711320985,1.76522410322439,0.605419636232077,0.952377379584313
levels,45,5.3763583757727,1.98155257263479,1.76589442540307,0.687565050879133,0.941346326855697
levels,46,5.36840976363964,2.00320657335785,1.74371747113363,0.649612315015474,0.971873404132687
levels,47,5.4760000742312,2.02797788019781,1.76778924547929,0.677418331541158,1.00281461701294
levels,48,5.4384912552109,2.03384345207508,1.76829004935709,0.64629183639207,0.990065917386653
levels,49,5.44316692776392,1.99018853849086,1.76581585766282,0.708304723884609,0.978857807725625
levels,50,5.3665344326805,1.985959258101,1.74933140585077,0.63710356813757,0.994140200591158
percent,overall,1,0.370558534490591,0.32537895756141,0.11991971184781,0.18414279610019
percent,1,1,0.371101240663379,0.322032854014048,0.119107795015884,0.187758110306689
percent,2,1,0.372799345177904,0.323324376124405,0.118743230248026,0.185133048449665
percent,3,1,0.363679636260117,0.326215214970623,0.123650335794489,0.18645481297477
percent,4,1,0.372176737110737,0.327023001229814,0.116918550988232,0.183881710671217
percent,5,1,0.37342782048884,0.324399302467085,0.116134842979555,0.186038034064519
percent,6,1,0.377890607028807,0.326588621777714,0.115137205309632,0.180383565883846
percent,7,1,0.368316380076849,0.323049864761632,0.126439988176983,0.182193766984537
percent,8,1,0.371392762734267,0.327143848828435,0.118249409824618,0.183213978612681
percent,9,1,0.376542522478773,0.326737685128334,0.113200867716692,0.183518924676201
percent,10,1,0.372879120783538,0.324076991257785,0.119330652047063,0.183713235911613
percent,11,1,0.371003920562859,0.323451592801196,0.123442427838666,0.18210205879728
percent,12,1,0.368594175163189,0.326962574802664,0.123759013362449,0.180684236671698
percent,13,1,0.367468131248451,0.320942302315428,0.124962051132302,0.186627515303818
percent,14,1,0.37589022357963,0.324239742607935,0.112117630329281,0.187752403483153
percent,15,1,0.371502688329889,0.327964384802008,0.119397338188983,0.181135588679119
percent,16,1,0.373309722927933,0.327761118789462,0.110898171665557,0.188030986617048
percent,17,1,0.372545827615088,0.327711679988335,0.116243514274637,0.18349897812194
percent,18,1,0.372738848438677,0.321836912803346,0.122313467490294,0.183110771267683
percent,19,1,0.374682448913389,0.325793396072317,0.121558032268211,0.177966122746083
percent,20,1,0.370275875671007,0.329048221481918,0.117093647684941,0.183582255162135
percent,21,1,0.367480923477762,0.325625054797983,0.117425653275091,0.189468368449165
percent,22,1,0.366132199795023,0.327028116683337,0.118731007478674,0.188108676042966
percent,23,1,0.370507281873917,0.32616519054425,0.118468001675203,0.18485952590663
percent,24,1,0.369626186796067,0.323309191616864,0.124454564932633,0.182610056654436
percent,25,1,0.371347357570441,0.324151572467884,0.119182873640942,0.185318196320732
percent,26,1,0.370702996506457,0.327041913203796,0.123082890843402,0.179172199446346
percent,27,1,0.369779810310114,0.328220133056162,0.118275760870616,0.183724295763108
percent,28,1,0.37178367978954,0.329540096243003,0.114032964072617,0.184643259894841
percent,29,1,0.369663495996753,0.324901334104054,0.123538328701534,0.181896841197658
percent,30,1,0.36878793297714,0.32089978521421,0.124462815245097,0.185849466563552
percent,31,1,0.371198104543185,0.327638498806213,0.118055418659177,0.183107977991425
percent,32,1,0.364411921895417,0.323174913188591,0.125252714312689,0.187160450603303
percent,33,1,0.37187739026606,0.323062472363153,0.116553176214435,0.188506961156353
percent,34,1,0.365013543484394,0.321132126716533,0.129144994567927,0.184709335231146
percent,35,1,0.373395793681791,0.325243502705713,0.115927113187598,0.185433590424898
percent,36,1,0.366373055328338,0.324076001964309,0.124279965444952,0.185270977262402
percent,37,1,0.372360874871692,0.325077573163332,0.116840393004803,0.185721158960173
percent,38,1,0.370126048171343,0.324917472465971,0.116269448720888,0.188687030641798
percent,39,1,0.368497671983869,0.326554755286466,0.12014071891726,0.184806853812405
percent,40,1,0.366970317135722,0.325192083595206,0.123002363498807,0.184835235770265
percent,41,1,0.372362968478553,0.325397020072256,0.116556548646004,0.185683462803186
percent,42,1,0.371661105752509,0.324282022459616,0.111697816575013,0.192359055212862
percent,43,1,0.364315135190627,0.326270442579351,0.126703893786747,0.182710528443275
percent,44,1,0.374352144372618,0.332350784217377,0.113986485067133,0.179310586342873
percent,45,1,0.368567798896033,0.328455490125187,0.127886759554103,0.175089951424677
percent,46,1,0.373147107161158,0.32481080020081,0.121006470000728,0.181035622637305
percent,47,1,0.370339271860315,0.322824912621551,0.123706779101215,0.183129036416919
percent,48,1,0.373972000070121,0.325143494101016,0.118836604871402,0.182047900957461
percent,49,1,0.365630627335627,0.324409646277049,0.130127319864428,0.179832406522896
percent,50,1,0.37006363846417,0.325970405630475,0.118717875778046,0.185248080127309
