type_decomp,group_old,var_y,var_worker,var_firm,2*cov_worker_firm,var_resid
levels,31,5.44314304367708,2.6253987710292,2.1211712657034,0.00685209453513737,0.689720912409353
levels,32,5.46108429709537,2.59477522199178,2.10517946792345,0.044027066031642,0.717102541148495
levels,33,5.39375883981825,2.61194586397373,2.08657100949941,-0.0152315224364945,0.710473488781604
levels,34,5.50621257376681,2.61588417864456,2.10854298186168,0.0729020176293086,0.708883395631259
levels,35,5.41239565093951,2.62209899831691,2.09984144105471,-0.00973601896146463,0.700191230529343
levels,36,5.44442051641861,2.60113962246158,2.10667895343276,0.0328752127155405,0.703726727808732
levels,37,5.3587535636107,2.60093529756594,2.08440381865728,-0.0200828639410826,0.693497311328558
levels,38,5.47836465925094,2.62808730316049,2.11930631447419,0.00311758015978789,0.727853461456466
levels,39,5.43733130264925,2.61517382850277,2.12305013327147,0.00279474735536328,0.696312593519648
levels,40,5.5379601657683,2.63564099569334,2.1418466331236,0.0390471574305107,0.721425379520854
levels,41,5.43809343286967,2.62469269620794,2.10555681393329,0.00119579516053992,0.706648127567906
levels,42,5.37988535624443,2.60262691053514,2.08535926367497,-0.0357678516991373,0.727667033733457
levels,43,5.4747269364151,2.60541126786999,2.13291459388161,0.0400017377985701,0.696399336864934
levels,44,5.31132823225062,2.58436281965358,2.09970196193301,-0.0236896571771137,0.650953107841149
levels,45,5.3763583757727,2.59261235090918,2.11025878379988,0.0389265134716467,0.634560727591992
levels,46,5.36840976363964,2.60874764815919,2.08716474385169,0.00235695808748391,0.670140413541279
levels,47,5.4760000742312,2.63117742849123,2.10583128710647,0.0409211508370164,0.698070207796482
levels,48,5.4384912552109,2.64088987805054,2.10925613263406,0.00641564288707919,0.68192960163922
levels,49,5.44316692776392,2.59690355302178,2.10683798257439,0.067072114022241,0.672353278145501
levels,50,5.3665344326805,2.59165350549357,2.0866632817477,0.00264928900130689,0.685568356437921
percent,overall,1,0.48212511704447,0.388240201498478,0.00176952397009145,0.12786515748696
percent,1,1,0.482599248006311,0.384687445727938,0.00169253678137099,0.13102076948438
percent,2,1,0.483900344545077,0.386116673227202,0.000439188477388855,0.129543793750332
percent,3,1,0.474759644289741,0.389079027538961,0.00582471460401563,0.130336613567283
percent,4,1,0.48476008995349,0.390012062789789,-0.00215949684283921,0.127387344099559
percent,5,1,0.486147831095079,0.387544671110441,-0.00263996329548745,0.128947461089968
percent,6,1,0.490503987481874,0.390592118933667,-0.00564365765699961,0.124547551241459
percent,7,1,0.47763577810165,0.38440150363737,0.01109226739997,0.12687045086101
percent,8,1,0.483818227518818,0.390762199152402,-0.001272507675593,0.126692081004372
percent,9,1,0.488518878727401,0.389657096738563,-0.00499659541944737,0.126820619953483
percent,10,1,0.485948875857091,0.388183438849893,-0.000936619295462508,0.126804304588479
percent,11,1,0.480924502396352,0.385574640937311,0.00653477942371197,0.126966077242625
percent,12,1,0.480348670058422,0.390075652002302,0.0049978665698224,0.124577811369454
percent,13,1,0.479984572932142,0.384623307418913,0.00516090016627364,0.130231219482671
percent,14,1,0.487177876223379,0.387083774655215,-0.00683124331968641,0.132569592441092
percent,15,1,0.483006651362284,0.391136351305422,0.000783819914057364,0.125073177418236
percent,16,1,0.483892676232261,0.389923388955676,-0.00539632469107545,0.131580259503138
percent,17,1,0.484212713196185,0.390566713227635,-0.0020355149388628,0.127256088515043
percent,18,1,0.482862311896339,0.384051479907155,0.00591727062036424,0.127168937576142
percent,19,1,0.48735670305934,0.389683404733572,0.00148459349054548,0.121475298716543
percent,20,1,0.481712550599055,0.391614633705702,-0.000439670418501331,0.127112486113744
percent,21,1,0.478128631033886,0.387375736602501,0.0017991504197631,0.13269648194385
percent,22,1,0.477659053776053,0.389036188438229,0.00230612856770752,0.130998629218012
percent,23,1,0.482499826903629,0.38869445120691,0.000663793522968825,0.128141928366493
percent,24,1,0.479901241626661,0.385788483431198,0.00756187166648398,0.126748403275658
percent,25,1,0.48409735142767,0.387370426137735,0.000156786351009492,0.128375436083586
percent,26,1,0.482377178913782,0.38933582872397,0.00581946891685688,0.122467523445391
percent,27,1,0.483074916067886,0.392543795928924,-0.00282916570455792,0.127210453707748
percent,28,1,0.484510437382488,0.393068765263389,-0.00567545155991993,0.128096248914044
percent,29,1,0.480424726844392,0.387691589870974,0.00533202136799753,0.126551661916636
percent,30,1,0.480431909247714,0.383926191529919,0.00649528186909782,0.129146617353269
percent,31,1,0.482331393821983,0.389696035669577,0.00125884888200705,0.126713721626433
percent,32,1,0.475139199622296,0.385487451465114,0.00806196418814832,0.131311384724441
percent,33,1,0.484253364220071,0.386849147591796,-0.00282391610170835,0.131721404289841
percent,34,1,0.475078675877388,0.382938899218565,0.0132399569854304,0.128742467918617
percent,35,1,0.484461810891774,0.387968946928374,-0.00179883725975846,0.12936807943961
percent,36,1,0.477762438558407,0.386942732854617,0.00603833091444709,0.129256497672529
percent,37,1,0.48536199074873,0.388971762540396,-0.00374767447367944,0.129413921184553
percent,38,1,0.479721133335406,0.386850172687111,0.000569071311184706,0.132859622666299
percent,39,1,0.480966430577546,0.390458115406183,0.000513992471637986,0.128061461544633
percent,40,1,0.47592270742303,0.386757320206627,0.0070508194825727,0.13026915288777
percent,41,1,0.482649430100522,0.387186582931178,0.000219892352954463,0.129944094615346
percent,42,1,0.483769957572474,0.387621505959136,-0.00664844124561532,0.135256977714006
percent,43,1,0.475897939409566,0.38959287260421,0.00730661789403575,0.127202570092188
percent,44,1,0.486575618498065,0.395325212473883,-0.00446021336683149,0.122559382394884
percent,45,1,0.482224615567329,0.392507090544646,0.00724031226174578,0.118027981626279
percent,46,1,0.48594421123147,0.388786407101057,0.000439042135614841,0.124830339531858
percent,47,1,0.48049258451857,0.384556475266688,0.00747281780173488,0.127478122413007
percent,48,1,0.48559237371581,0.387838470938622,0.0011796732928332,0.125389482052734
percent,49,1,0.477094233464672,0.387061063997149,0.0123222592495054,0.123522443288673
percent,50,1,0.482928701567853,0.388828825739118,0.000493668499576478,0.127748804193452
