type_decomp,group_old,var_y,var_worker,var_firm,2*cov_worker_firm,var_resid
percent,4,1,0.377479676486837,0.319676793441244,0.116129001552564,0.186714528519355
percent,5,1,0.379161301907085,0.318365317205333,0.112698926722537,0.189774454165046
percent,6,1,0.38423739607327,0.320126852651187,0.11454758664894,0.181088164626602
percent,7,1,0.373226653650432,0.316394109301633,0.123326169938034,0.1870530671099
percent,8,1,0.376146738099882,0.320088991710371,0.116185050301121,0.187579219888626
percent,9,1,0.381278419769213,0.320780141445106,0.111813865552284,0.186127573233397
percent,10,1,0.378886523771224,0.318834483337092,0.114747228776777,0.187531764114907
percent,11,1,0.377556834951753,0.320022558476162,0.117423826027631,0.184996780544454
percent,12,1,0.374470012728629,0.321740123077146,0.120590325882711,0.183199538311514
percent,13,1,0.372281009806036,0.315505150522354,0.120221414428387,0.191992425243224
percent,14,1,0.379401950190873,0.317909950654121,0.11151488400131,0.191173215153697
percent,15,1,0.375510925513566,0.321726629719755,0.116259243946733,0.186503200819946
percent,16,1,0.377320522932712,0.32128521342493,0.108036651760888,0.19335761188147
percent,17,1,0.377027312520027,0.323369349369518,0.11083726567725,0.188766072433205
percent,18,1,0.376540017498237,0.316656011002251,0.120528693674429,0.186275277825083
percent,19,1,0.381399415740048,0.318622700044752,0.118541309392721,0.18143657482248
percent,20,1,0.376636283302831,0.324905056169722,0.111785095751827,0.186673564775619
percent,21,1,0.370243102409817,0.320010639486011,0.114966268991832,0.194779989112341
percent,22,1,0.369984336991062,0.321324655223288,0.118165471457768,0.190525536327881
percent,23,1,0.375304726717948,0.322491501995596,0.114100218514376,0.18810355277208
percent,24,1,0.37494915510208,0.316988227557886,0.120794961885163,0.187267655454871
percent,25,1,0.37639257366181,0.321075383277388,0.113596394560973,0.188935648499829
percent,26,1,0.375862760103265,0.321558430824082,0.119922258892161,0.182656550180492
percent,27,1,0.374152212578198,0.323099138099713,0.116264729781392,0.186483919540698
percent,28,1,0.378050860546338,0.325271490576436,0.110012783014071,0.186664865863155
percent,29,1,0.375678416013506,0.31897789553883,0.120334325814759,0.185009362632905
percent,30,1,0.372790985764235,0.315244376162156,0.122548466563745,0.189416171509864
percent,31,1,0.37537893368154,0.322739262153871,0.114994520369571,0.186887283795018
percent,32,1,0.368127258080309,0.316297677321415,0.123092484872613,0.192482579725662
percent,33,1,0.377367059652117,0.319507789180113,0.110165149491337,0.192960001676433
percent,34,1,0.37025747749226,0.315081397058307,0.124923842695462,0.18973728275397
percent,35,1,0.378275243918433,0.321080848691468,0.113448233671818,0.187195673718281
percent,36,1,0.371932773649957,0.319205201896159,0.121584009241948,0.187278015211936
percent,37,1,0.377513279297734,0.32027214655103,0.114338448195438,0.187876125955798
percent,38,1,0.373961582278596,0.319277448349065,0.113542596876183,0.193218372496157
percent,39,1,0.37457400649974,0.320195766235914,0.117510424151665,0.18771980311268
percent,40,1,0.372014336727402,0.320680445523181,0.119916070031331,0.187389147718085
percent,41,1,0.376514052778728,0.320499193027132,0.115100403480269,0.187886350713871
percent,42,1,0.375807252580134,0.31813848472427,0.109028293220088,0.197025969475509
percent,43,1,0.369238778568728,0.322191458794027,0.121827276639092,0.186742485998153
percent,44,1,0.378691550873403,0.325975884967746,0.11232175557696,0.183010808581891
percent,45,1,0.376635566498218,0.322940957373133,0.12318008479564,0.177243391333009
percent,46,1,0.378412386803022,0.318666135431507,0.118676671756121,0.18424480600935
percent,47,1,0.375994042469215,0.317389932574935,0.120401032503315,0.186214992452536
percent,48,1,0.379837859696048,0.319622844202294,0.113833126241934,0.186706169859724
percent,49,1,0.370314819184408,0.320824202029417,0.124477907053177,0.184383071732998
percent,50,1,0.373581675636692,0.319924339526521,0.117760770498009,0.188733214338777
